series,index,d_theta,theta,force1
30,142,0.4279133957832247,0.4369628961904721,0.0
30,143,0.43207884380731093,0.39606522834844365,0.0
30,144,0.4358335202835031,0.35481473792881246,0.0
30,145,0.43917408335832464,0.3132487206886199,0.0
30,146,0.44209756466139566,0.2714045746429125,0.0
30,147,0.4446013702471425,0.22931978422597732,0.0
30,148,0.4466832813858445,0.1870319057970346,0.0
30,149,0.44834145521523716,0.14457855435085082,0.0
30,150,0.4495744252648423,0.10199739124637347,0.0
30,151,0.45038110186175206,0.05932611278682766,0.0
30,152,0.4507607724258622,0.016602439452240478,0.0
30,153,0.45071310165979234,-0.026135894390218413,0.0
30,154,0.45023813165070736,-0.06885114974620155,0.0
30,155,0.4493362818696914,-0.1115055939438599,0.0
30,156,0.44800834903905257,-0.15406151098994203,0.0
30,157,0.44625550691735444,-0.19648121142209704,0.0
30,158,0.44407930597997125,-0.23872704320752597,0.0
30,159,0.44148167298762747,-0.28076140333511845,0.0
30,160,0.43846491043463337,-0.3225467502975506,0.0
30,161,0.43503169586694046,-0.3640456176389289,0.0
30,162,0.4311850810588087,-0.4052206287321646,0.0
30,163,0.42692849103536695,-0.4460345129424177,0.0
30,164,0.42226572292501247,-0.4864501233382952,0.0
30,165,0.41720094462755025,-0.5264304560639198,0.0
30,166,0.4117386933023069,-0.5659386715259833,0.0
30,167,0.4058838735408023,-0.6049381174156041,0.0
30,168,0.39964175544201685,-0.6433923537901497,0.0
30,169,0.3930179723311369,-0.6812651801621209,0.0
30,170,0.38601851822104555,-0.7185206646994833,0.0
30,171,0.37864974497078185,-0.7551231755616998,0.0
30,172,0.3709183591205059,-0.7910374143760158,0.0
30,173,0.36283141838063754,-0.8262284518481631,0.0
30,174,0.35439632775460145,-0.8606617654708376,0.0
30,175,0.3456208352832999,-0.8943032792398484,0.0
30,176,0.3365130273578245,-0.9271194054398596,0.0
30,177,0.32708130951107256,-0.9590771455944239,0.0
30,178,0.31733444193203786,-0.9901439618686725,0.0
30,179,0.3072814936864854,-1.0202879995177856,0.0
30,180,0.2969318490758601,-1.0494780762107558,0.0
30,181,0.2862952006625267,-1.0776837316574674,0.0
30,182,0.27538154179912094,-1.1048752782540525,0.0
30,183,0.2642011586467743,-1.1310238525485428,0.0
30,184,0.2527646216771244,-1.1561014672816037,0.0
30,185,0.2410827766519137,-1.1800810637526309,0.0
30,186,0.2291667350807703,-1.2029365642368115,0.0
30,187,0.21702786415467376,-1.2246429241829733,0.0
30,188,0.2046777765505002,-1.245176182963694,0.0
30,189,0.19212831880072354,-1.2645135162286083,0.0
30,190,0.17939155758345082,-1.2826332892414218,0.0
30,191,0.1664797716168797,-1.299515097347538,0.0
30,192,0.15340543729737097,-1.315139816428973,0.0
30,193,0.14018121567065414,-1.3294896475525004,0.0
30,194,0.1268199389654367,-1.3425481593359265,0.0
30,195,0.11333459671685771,-1.3543003277500534,0.0
30,196,0.09973832150408267,-1.3647325730953266,0.0
30,197,0.086044374336281,-1.3738327938988244,0.0
30,198,0.07226612971554552,-1.3815903975053512,0.0
30,199,0.05841706040693897,-1.3879963271536615,0.0
31,0,0.0,-1.3799999999999994,0.0
31,1,-0.013797750348490841,-1.3793231799281487,0.0
31,2,-0.027581966948431076,-1.3772935032363702,0.0
31,3,-0.041339131796877725,-1.3739133456235495,0.0
31,4,-0.05505575853018776,-1.3691866597345823,0.0
31,5,-0.06871840815131001,-1.3631189649208928,0.0
31,6,-0.08231370462912345,-1.3557173330028578,0.0
31,7,-0.0958283503368336,-1.3469903701351318,0.0
31,8,-0.10924914128720278,-1.3369481949045436,0.0
31,9,-0.12256298213413533,-1.3256024128088242,0.0
31,10,-0.13575690089713752,-1.3129660872981954,0.0
31,11,-0.1488180633845244,-1.2990537075702453,0.0
31,12,-0.1617337872764456,-1.2838811533420658,0.0
31,13,-0.17449155584092763,-1.2674656568340745,0.0
31,14,-0.1870790312613306,-1.2498257622086957,0.0
31,15,-0.19948406727998552,-1.2309812830969613,0.0
31,16,-0.2116947217810382,-1.2109532577561544,0.0
31,17,-0.22369927091816072,-1.1897638986449226,0.0
31,18,-0.23548621730670047,-1.1674365500061115,0.0
31,19,-0.24704430212746903,-1.1439956372751128,0.0
31,20,-0.25836251604492133,-1.1194666164320617,0.0
31,21,-0.26943010925571625,-1.0938759234075346,0.0
31,22,-0.2802366010234388,-1.0672509232083383,0.0
31,23,-0.29077178871430154,-1.039619858993363,0.0
31,24,-0.3010257563188034,-1.0110118013979434,0.0
31,25,-0.3109888824731428,-0.9814565983287257,0.0
31,26,-0.32065184798741564,-0.9509848254585777,0.0
31,27,-0.330005642872872,-0.9196277376807236,0.0
31,28,-0.33904155818169496,-0.8874172741305765,0.0
31,29,-0.34775123734700736,-0.8543858568127826,0.0
31,30,-0.3561266354347942,-0.8205664990970761,0.0
31,31,-0.36416004017144865,-0.7859927124496914,0.0
31,32,-0.3718440767118515,-0.750698465206721,0.0
31,33,-0.37917171202399713,-0.7147181430998195,0.0
31,34,-0.38613625886463215,-0.6780865118225226,0.0
31,35,-0.3927313794001246,-0.6408386815408655,0.0
31,36,-0.3989510884601202,-0.6030100734173274,0.0
31,37,-0.40478975655282934,-0.5646363882402659,0.0
31,38,-0.41024211244884595,-0.5257535769883621,0.0
31,39,-0.41530324556569687,-0.486397813473641,0.0
31,40,-0.4199686080670858,-0.4466054689396207,0.0
31,41,-0.4242340167180556,-0.40641308856311653,0.0
31,42,-0.42809565451448656,-0.36585736978087036,0.0
31,43,-0.43155007210446256,-0.3249751423473154,0.0
31,44,-0.4345941890184553,-0.28380335001106577,0.0
31,45,-0.43722529472390986,-0.2423790336835723,0.0
31,46,-0.439441049518386,-0.20073931596291059,0.0
31,47,-0.4412394852741338,-0.15892138686181462,0.0
31,48,-0.44261900604513726,-0.11696249058605442,0.0
31,49,-0.44357838854684195,-0.07489991318020021,0.0
31,50,-0.44411678251560754,-0.0327709708873678,0.0
31,51,-0.444233710954809,0.00938700098005933,0.0
31,52,-0.4439290702749933,0.051536658571731196,0.0
31,53,-0.44320313034685715,0.09364065964807677,0.0
31,54,-0.4420565344046504,0.1356616760391363,0.0
31,55,-0.44049029885374835,0.17756240354827577,0.0
31,56,-0.43850581297477,0.21930557328404407,0.0
31,57,-0.4361048385113442,0.2608539635993383,0.0
31,58,-0.4332895091348416,0.3021704128081502,0.0
31,59,-0.4300623297773521,0.3432178328555522,0.0
31,60,-0.42642617582228537,0.3839592241082977,0.0
31,61,-0.4223842921410613,0.4243576914153135,0.0
31,62,-0.41794029196264043,0.4643764615829956,0.0
31,63,-0.41309815555929863,0.5039789024140221,0.0
31,64,-0.4078622287588793,0.5431285434142423,0.0
31,65,-0.402237221145906,0.5817890982308817,0.0
31,66,-0.3962282041710776,0.6199244890260416,0.0
31,67,-0.3898406089129147,0.6574988727398411,0.0
31,68,-0.3830802235906298,0.6944766693532138,0.0
31,69,-0.37595319078376316,0.7308225921789727,0.0
31,70,-0.3684660043394399,0.7665016801897329,0.0
31,71,-0.3606255059456445,0.801479332385288,0.0
31,72,-0.3524388813505844,0.8357213441714505,0.0
31,73,-0.3439136562184193,0.8691939456621103,0.0
31,74,-0.3350576915683668,0.9018638419818517,0.0
31,75,-0.3258791650920431,0.9336983122126856,0.0
31,76,-0.3163866056768957,0.964665080674592,0.0
31,77,-0.30658884893374116,0.994732536229006,0.0
31,78,-0.29649504336872695,1.0238697204869804,0.0
31,79,-0.28611464361530603,1.0520463757756167,0.0
31,80,-0.2754574031832384,1.0792329941397207,0.0
31,81,-0.2645333667154849,1.105400867173566,0.0
31,82,-0.2533528617440205,1.1305221364645406,0.0
31,83,-0.24192648993782542,1.1545698444128303,0.0
31,84,-0.2302651178455386,1.1775179851604103,0.0
31,85,-0.2183798671302057,1.1993415553737414,0.0
31,86,-0.20628210442396414,1.220016604298673,0.0
31,87,-0.19398343082807504,1.2395202828976952,0.0
31,88,-0.18149566844318088,1.2578308970550758,0.0
31,89,-0.16883085076135526,1.2749279500707815,0.0
31,90,-0.156001210758163,1.2907921883150264,0.0
31,91,-0.14301916753836474,1.3054056466040966,0.0
31,92,-0.12989731323681994,1.3187516900587464,0.0
31,93,-0.11664839951845034,1.3308150535591454,0.0
31,94,-0.10328532369209083,1.3415818785538511,0.0
31,95,-0.08982111447406405,1.3510397469676914,0.0
31,96,-0.07626891742688376,1.3591777119872046,0.0
31,97,-0.06264198010544388,1.3659863255133178,0.0
31,98,-0.04895363694814328,1.3714576620902919,0.0
31,99,-0.035217293945807665,1.3755853391481367,0.0
31,100,-0.021446413127892767,1.378364533415863,0.0
31,101,-0.0076544969026227355,1.3797919933916742,0.0
31,102,0.006144927711056108,1.3798660477817664,0.0
31,103,0.019938325047857038,1.3785866099146487,0.0
31,104,0.03371216618465153,1.3759551778156123,0.0
31,105,0.04745294525695032,1.3719748304019637,0.0
31,106,0.06114719505474631,1.366650219476937,0.0
31,107,0.07478150269979682,1.3599875576986917,0.0
31,108,0.08834252517597722,1.3519946025939564,0.0
31,109,0.10181700468327456,1.3426806367277793,0.0
31,110,0.11519178377251105,1.332056444170178,0.0
31,111,0.12845382022802349,1.320134283421051,0.0
31,112,0.14159020166274103,1.306927856979673,0.0
31,113,0.1545881597921349,1.29245227776701,0.0
31,114,0.1674350843591995,1.2767240326240428,0.0
31,115,0.1801185366792401,1.2597609431320334,0.0
31,116,0.19262626278154477,1.2415821240084075,0.0
31,117,0.20494620555338747,1.2222079401589925,0.0
31,118,0.21706651857256937,1.201659958800592,0.0
31,119,0.22897557781090586,1.1799609016441976,0.0
31,120,0.24066199057226403,1.1571346008767243,0.0
31,121,0.25211460785649387,1.1332059470584384,0.0
31,122,0.2633225346844221,1.108200838818987,0.0
31,123,0.27427513991860486,1.082146132102417,0.0
31,124,0.284962065574776,1.0550695892406607,0.0
31,125,0.2953732356279648,1.0269998281097001,0.0
31,126,0.30549886431124224,0.9979662716329033,0.0
31,127,0.3153294639157207,0.9679990978623103,0.0
31,128,0.324855852099374,0.9371291908607511,0.0
31,129,0.33406915869313764,0.905388092655697,0.0
31,130,0.3429608176048075,0.8728080091218824,0.0
31,131,0.35152261714450594,0.839421608290052,0.0
31,132,0.35974665989451304,0.805262130546834,0.0
31,133,0.36762538327082367,0.77036329579899,0.0
31,134,0.37515156412069284,0.7347592630055282,0.0
31,135,0.3823183229203747,0.6984845916128141,0.0
31,136,0.3891191275912556,0.6615742049772164,0.0
31,137,0.395547796964459,0.6240633557749725,0.0
31,138,0.4015985038870159,0.5859875934358963,0.0
31,139,0.4072657781001788,0.547382733680954,0.0
31,140,0.41254450869388176,0.5082848299843626,0.0
31,141,0.41742994637120784,0.4687301471027177,0.0
31,142,0.4219177054367502,0.428755136528239,0.0
31,143,0.42600376554864944,0.3883964138175732,0.0
31,144,0.4296844732538262,0.34769073769679426,0.0
31,145,0.4329565433217636,0.3066749908589277,0.0
31,146,0.43581705989478287,0.2653861623202972,0.0
31,147,0.43826347746922245,0.22386133120791554,0.0
31,148,0.4402936217207139,0.18213765184152286,0.0
31,149,0.4419056901862677,0.1402523399493112,0.0
31,150,0.443098252813647,0.09824265985162053,0.0
31,151,0.44387025238653166,0.05614591244894518,0.0
31,152,0.4442210048329126,0.013999423831330047,0.0
31,153,0.4441501994219816,-0.028159465680194368,0.0
31,154,0.4436578988673956,-0.07029341139841085,0.0
31,155,0.44274453931700636,-0.11236507613238181,0.0
31,156,0.4414109302073464,-0.15433714101325813,0.0
31,157,0.4396582540283707,-0.1961723161283855,0.0
31,158,0.4374880659764025,-0.2378333521036143,0.0
31,159,0.4349022934882719,-0.27928305236240974,0.0
31,160,0.431903235648348,-0.32048428625055997,0.0
31,161,0.42849356245959724,-0.36140000318322163,0.0
31,162,0.4246763139673434,-0.40199324798123653,0.0
31,163,0.4204548992229498,-0.4422271775480577,0.0
31,164,0.4158330950735689,-0.48206507902392204,0.0
31,165,0.41081504476239933,-0.5214703895457105,0.0
31,166,0.4054052563465718,-0.56040671773705,0.0
31,167,0.39960860079632965,-0.5988378669665098,0.0
31,168,0.39343030999455864,-0.6367278605736519,0.0
31,169,0.38687597437903726,-0.6740409690151669,0.0
31,170,0.37995154032772455,-0.7107417390243639,0.0
31,171,0.3726633072420081,-0.7467950248078069,0.0
31,172,0.3650179243066922,-0.7821660212888918,0.0
31,173,0.35702238690964644,-0.8168202993675652,0.0
31,174,0.348684032698751,-0.8507238431754205,0.0
31,175,0.34001053726099023,-0.8838430892513243,0.0
31,176,0.33100990937946856,-0.9161449676605394,0.0
31,177,0.3216904718547158,-0.9475970015143793,0.0
31,178,0.31206089675959375,-0.9781671794653088,0.0
31,179,0.30213015984257285,-1.0078241751914454,0.0
31,180,0.2919075467941426,-1.0365373363334789,0.0
31,181,0.28140264626286177,-1.0642767329549405,0.0
31,182,0.27062534238795677,-1.0910132069343408,0.0
31,183,0.25958580683193994,-1.116718422103952,0.0
31,184,0.24829449031212947,-1.141364914887139,0.0
31,185,0.2367621136239225,-1.1649261451984951,0.0
31,186,0.22499965815594797,-1.1873765473439173,0.0
31,187,0.21301835589911425,-1.2086915806507232,0.0
31,188,0.20082967936870066,-1.2288477785607292,0.0
31,189,0.18844532986141677,-1.2478227998205222,0.0
31,190,0.17587722429530034,-1.2655954792502841,0.0
31,191,0.16313748691397967,-1.2821458673472546,0.0
31,192,0.1502384351688684,-1.2974552789081502,0.0
31,193,0.13719256685912537,-1.3115063360947399,0.0
31,194,0.12401254685146006,-1.3242830092538442,0.0
31,195,0.11071119340449889,-1.3357706552257993,0.0
31,196,0.0973014641239908,-1.3459560528897347,0.0
31,197,0.08379644157606672,-1.354827435710036,0.0
31,198,0.07020931859321355,-1.3623745210606149,0.0
31,199,0.056553383302435915,-1.3685885361307581,0.0
32,0,0.0,-1.3599999999999994,0.0
32,1,-0.013597782996568702,-1.3593329886604815,0.0
32,2,-0.027182228366714148,-1.357332723055445,0.0
32,3,-0.04074001392143315,-1.3540015335479976,0.0
32,4,-0.054257848513725254,-1.3493432974609294,0.0
32,5,-0.06772248746301372,-1.3433634291841952,0.0
32,6,-0.08112074785883203,-1.3360688664224367,0.0
32,7,-0.09443952370972727,-1.3274680526773408,0.0
32,8,-0.10766580089907395,-1.3175709160858855,0.0
32,9,-0.12078667191020453,-1.3063888447615235,0.0
32,10,-0.13378935028831834,-1.2939346588060483,0.0
32,11,-0.14666118480922283,-1.2802225791784763,0.0
32,12,-0.1593896733185996,-1.2652681936349948,0.0
32,13,-0.17196247621714014,-1.2490884199628831,0.0
32,14,-0.18436742956834873,-1.2317014667439679,0.0
32,15,-0.1965925575300249,-1.2131267922726938,0.0
32,16,-0.20862608479452288,-1.1933850610823356,0.0
32,17,-0.2204564505169391,-1.1724980950048554,0.0
32,18,-0.23207231624494382,-1.150488832436645,0.0
32,19,-0.24346257799928409,-1.1273812790463942,0.0
32,20,-0.25461637702494644,-1.103200458703706,0.0
32,21,-0.2655231097209715,-1.077972364394931,0.0
32,22,-0.27617243707848765,-1.0517239088220378,0.0
32,23,-0.2865542936249944,-1.0244828749440233,0.0
32,24,-0.2966588958782706,-0.996277866702312,0.0
32,25,-0.3064767503079479,-0.9671382601815065,0.0
32,26,-0.31599866081532335,-0.9370941554175526,0.0
32,27,-0.3252157357378048,-0.9061763290616561,0.0
32,28,-0.3341193943706605,-0.874416188149088,0.0
32,29,-0.3427013590811209,-0.8418457775456694,0.0
32,30,-0.3509537039488517,-0.8084975808138946,0.0
32,31,-0.3588688158540804,-0.7744046315841254,0.0
32,32,-0.3664394143365903,-0.7396004227226124,0.0
32,33,-0.3736585560074969,-0.7041188675731394,0.0
32,34,-0.3805196385629267,-0.6679942631171868,0.0
32,35,-0.3870164044414357,-0.6312612550133748,0.0
32,36,-0.3931429441233253,-0.5939548045301951,0.0
32,37,-0.3988936991919234,-0.5561101574943172,0.0
32,38,-0.4042634649696314,-0.5177628150696064,0.0
32,39,-0.4092473929537377,-0.47894850652551496,0.0
32,40,-0.4138409929688141,-0.43970316386362,0.0
32,41,-0.4180401350745121,-0.4000628982618145,0.0
32,42,-0.4218410512473335,-0.3600639782524416,0.0
32,43,-0.4252403368512048,-0.3197428095634434,0.0
32,44,-0.4282349519156048,-0.2791359164904619,0.0
32,45,-0.4308222222336899,-0.23827992470434364,0.0
32,46,-0.43299984029561694,-0.19721154534505114,0.0
32,47,-0.43476586606859724,-0.15596756026555803,0.0
32,48,-0.43611872763439424,-0.11458480827473742,0.0
32,49,-0.4370572216935967,-0.07310017221679617,0.0
32,50,-0.4375805139442225,-0.03155056671861455,0.0
32,51,-0.4376881393404415,0.010027073571250471,0.0
32,52,-0.4373800022393184,0.05159580514025651,0.0
32,53,-0.43665637645290584,0.09311868650070423,0.0
32,54,-0.4355179051446781,0.13455879121543404,0.0
32,55,-0.4339656006241129,0.17587921849217605,0.0
32,56,-0.4320008440308268,0.21704310515694086,0.0
32,57,-0.4296253848961639,0.25801363820890305,0.0
32,58,-0.4268413405756221,0.2987540681249438,0.0
32,59,-0.42365119554390857,0.33922772307742494,0.0
32,60,-0.42005780054246933,0.37939802422579844,0.0
32,61,-0.4160643715681333,0.4192285022277789,0.0
32,62,-0.4116744886898609,0.4586828151091878,0.0
32,63,-0.4068920946802185,0.4977247676112921,0.0
32,64,-0.40172149346770925,0.5363183321585411,0.0
32,65,-0.3961673482779376,0.5744276714658232,0.0
32,66,-0.3902346796809784,0.6120171629962021,0.0
32,67,-0.38392886329018144,0.6490514252268905,0.0
32,68,-0.3772556272137317,0.6854953458142541,0.0
32,69,-0.3702210492133585,0.7213141116982884,0.0
32,70,-0.36283155355324315,0.7564732411437541,0.0
32,71,-0.3550939075191303,0.7909386177165154,0.0
32,72,-0.34701521758806464,0.8246765261705361,0.0
32,73,-0.3386029252380608,0.8576536901652184,0.0
32,74,-0.3298648023442789,0.8898373118924925,0.0
32,75,-0.3208089325725603,0.921195169574648,0.0
32,76,-0.31144374558377963,0.951695489773841,0.0
32,77,-0.3017779728364208,0.9813071637778591,0.0
32,78,-0.291820653659564,1.009999735401631,0.0
32,79,-0.2815811284931168,1.0377434477962122,0.0
32,80,-0.27106903165731827,1.064509291213987,0.0
32,81,-0.26029428364319196,1.0902690515328757,0.0
32,82,-0.24926708291097843,1.1149953593408781,0.0
32,83,-0.23799789720307157,1.1386617393180967,0.0
32,84,-0.22649745435771448,1.161242659706147,0.0
32,85,-0.2147767326335817,1.182713581584007,0.0
32,86,-0.20284695068119385,1.2030510073644978,0.0
32,87,-0.19071955711166896,1.2222325285144602,0.0
32,88,-0.1784062171841741,1.2402368770966608,0.0
32,89,-0.1659188034319969,1.2570439666174078,0.0
32,90,-0.1532693838309677,1.272634936342696,0.0
32,91,-0.1404702086476307,1.2869921951369747,0.0
32,92,-0.12753369754041055,1.3000994618749362,0.0
32,93,-0.11447242626626812,1.3119418035185288,0.0
32,94,-0.10129911302073515,1.3225056706078415,0.0
32,95,-0.08802660443534051,1.3317789299365377,0.0
32,96,-0.07466786126478277,1.3397508941908254,0.0
32,97,-0.06123594379310389,1.346412348355054,0.0
32,98,-0.047743996992914255,1.351755572703586,0.0
32,99,-0.034205235472818965,1.3557743622214236,0.0
32,100,-0.020632928247365,1.3584640423203838,0.0
32,101,-0.007040383372145382,1.3598214807396736,0.0
32,102,0.006559067525131895,1.3598450955508408,0.0
32,103,0.020152084915709047,1.3585348592846782,0.0
32,104,0.03372533645503903,1.3558922988381006,0.0
32,105,0.04726551299139904,1.3519204916653451,0.0
32,106,0.06075934386701648,1.3466240578966047,0.0
32,107,0.07419361228843824,1.3400091485735397,0.0
32,108,0.08755517056090888,1.3320834300670557,0.0
32,109,0.1008309551480667,1.3228560647857186,0.0
32,110,0.11400800152147725,1.3123376883072906,0.0
32,111,0.12707345876273435,1.300540383091858,0.0
32,112,0.14001460388727463,1.2874776489536792,0.0
32,113,0.15281885585740462,1.2731643704911078,0.0
32,114,0.16547378925732803,1.2576167816885524,0.0
32,115,0.17796714759639962,1.2408524279313622,0.0
32,116,0.19028685622447836,1.2228901256697324,0.0
32,117,0.20242103423780436,1.2037499208366274,0.0
32,118,0.2143580083151215,1.1834530420260563,0.0
32,119,0.22608632378468618,1.162021854862276,0.0
32,120,0.23759475377438552,1.1394798187990072,0.0
32,121,0.2488723113041824,1.1158514366894101,0.0
32,122,0.25990825946940144,1.0911622059690258,0.0
32,123,0.2706921211321546,1.0654385693895325,0.0
32,124,0.2812136881232093,1.0387078655534314,0.0
32,125,0.29146302994802403,1.0109982795174497,0.0
32,126,0.3014305020026209,0.9823387936994201,0.0
32,127,0.311106753301981,0.9527591393239627,0.0
32,128,0.3204827337334392,0.9222897486072819,0.0
32,129,0.3295497008208479,0.8909617079475146,0.0
32,130,0.3382992117617213,0.8588067643748053,0.0
32,131,0.3467231732264408,0.8258571267395374,0.0
32,132,0.3548138017288199,0.79214557517492,0.0
32,133,0.36256364401693403,0.7577053697483087,0.0
32,134,0.3699655816733644,0.7225702108524972,0.0
32,135,0.37701283533505275,0.6867742013518617,0.0
32,136,0.38369896853163,0.6503518106481402,0.0
32,137,0.3900178911778193,0.6133378406383416,0.0
32,138,0.3959638627145674,0.5757673935877478,0.0
32,139,0.40153149502457475,0.5376758420084111,0.0
32,140,0.4067157549278806,0.49909880037316967,0.0
32,141,0.4115119664897159,0.4600720987886471,0.0
32,142,0.4159158130521828,0.42063175850977624,0.0
32,143,0.41992333903068707,0.3808139692327411,0.0
32,144,0.4235309514921051,0.3406550680843483,0.0
32,145,0.4267354215304027,0.30019152021810697,0.0
32,146,0.42953388545629295,0.25945990089287835,0.0
32,147,0.431923845814331,0.21849687891660588,0.0
32,148,0.4339031722406222,0.17733920131728567,0.0
32,149,0.4354701021730788,0.13602367908529725,0.0
32,150,0.4366232414235539,0.09458717384135464,0.0
32,151,0.43736156462069037,0.053066585258815996,0.0
32,152,0.4376844155300755,0.011498839070370852,0.0
32,153,0.43759150725666446,-0.03007912451958125,0.0
32,154,0.4370829223487026,-0.07163036127854247,0.0
32,155,0.4361591127771197,-0.11311793568753448,0.0
32,156,0.4348208997770345,-0.154504932206865,0.0
32,157,0.4330694735922369,-0.19575446665512694,0.0
32,158,0.4309063931008462,-0.236829698443189,0.0
32,159,0.42833358531577015,-0.2776938434649066,0.0
32,160,0.42535334475173775,-0.318310187827482,0.0
32,161,0.42196833265064343,-0.3586421025654883,0.0
32,162,0.41818157605413303,-0.39865305950111346,0.0
32,163,0.4139964667107601,-0.4383066483974475,0.0
32,164,0.40941675980561565,-0.47756659552198716,0.0
32,165,0.4044465725190415,-0.5163967837737783,0.0
32,166,0.3990903822826952,-0.5547612744014494,0.0
32,167,0.3933530249505352,-0.5926243305316629,0.0
32,168,0.38723969263195207,-0.6299504424664122,0.0
32,169,0.3807559312856696,-0.6667043548667331,0.0
32,170,0.3739076380325269,-0.7028510958500602,0.0
32,171,0.36670105816704723,-0.7383560080289825,0.0
32,172,0.3591427818499539,-0.7731847814863413,0.0
32,173,0.35123974046059264,-0.8073034886803916,0.0
32,174,0.3429992025968498,-0.8406786212143106,0.0
32,175,0.334428769685851,-0.873277128494445,0.0
32,176,0.32553637120171514,-0.9050664581258434,0.0
32,177,0.3163302455141871,-0.9360146540405611,0.0
32,178,0.30681897489377286,-0.966090230031688,0.0
32,179,0.2970114401016308,-0.9952623863170659,0.0
32,180,0.28691682656666523,-1.0235009980895768,0.0
32,181,0.2765446174014524,-1.050776662805251,0.0
32,182,0.2659045859403753,-1.077060748344676,0.0
32,183,0.2550067877948739,-1.102325441831302,0.0
32,184,0.24386155241788057,-1.126543798890052,0.0
32,185,0.23247947417418097,-1.149689793107642,0.0
32,186,0.22087140292058177,-1.1717383654339641,0.0
32,187,0.2090484340912146,-1.1926654732827904,0.0
32,188,0.19702189874016188,-1.2124481380029568,0.0
32,189,0.1848033517011411,-1.2310644949067029,0.0
32,190,0.1724045589631939,-1.248493841562187,0.0
32,191,0.15983748920084062,-1.2647166765326117,0.0
32,192,0.14711429989520294,-1.279714746225428,0.0
32,193,0.13424732464850778,-1.2934710864116274,0.0
32,194,0.12124906009067009,-1.3059700615453214,0.0
32,195,0.10813215240569192,-1.3171974016233994,0.0
32,196,0.09490938350510965,-1.327140236344403,0.0
32,197,0.0815936568689651,-1.335787126348879,0.0
32,198,0.06819798309514966,-1.34312809132058,0.0
32,199,0.05473546518289058,-1.349154634766507,0.0
33,0,0.0,-1.3399999999999994,0.0
33,1,-0.013397815641256054,-1.3393427974067729,0.0
33,2,-0.026782489771685587,-1.3373719430883533,0.0
33,3,-0.04014089602734146,-1.3340897225522215,0.0
33,4,-0.053459938489271844,-1.3294999385888833,0.0
33,5,-0.0667265668120796,-1.3236079017202802,0.0
33,6,-0.07992779123839482,-1.3164204169192988,0.0
33,7,-0.09305069746030453,-1.3079457666932386,0.0
33,8,-0.10608246129644143,-1.2981936906449023,0.0
33,9,-0.119010363145459,-1.2871753616529569,0.0
33,10,-0.1318218021879484,-1.2749033588287715,0.0
33,11,-0.1445043102978727,-1.2613916374374319,0.0
33,12,-0.1570455656453722,-1.2466554959712628,0.0
33,13,-0.16943340594994918,-1.2307115406054032,0.0
33,14,-0.18165584137136195,-1.2135776472514763,0.0
33,15,-0.19370106672890036,-1.1952729218342737,0.0
33,16,-0.2055574737979279,-1.1758176581556525,0.0
33,17,-0.21721366503936296,-1.1552332904033793,0.0
33,18,-0.2286584612647934,-1.1335423540687106,0.0
33,19,-0.23988091369886105,-1.110768437909999,0.0
33,20,-0.250870314557921,-1.0869361364319696,0.0
33,21,-0.2616162068624367,-1.0620710022730622,0.0
33,22,-0.27210839377231,-1.036199498256787,0.0
33,23,-0.28233694744439014,-1.009348949351968,0.0
33,24,-0.2922922174099999,-0.9815474947876227,0.0
33,25,-0.3019648384778559,-0.9528240405437587,0.0
33,26,-0.3113457381634803,-0.9232082124459022,0.0
33,27,-0.3204261436625546,-0.8927303100328182,0.0
33,28,-0.3291975883497119,-0.861421261464938,0.0
33,29,-0.33765190402164413,-0.8293126314056809,0.0
33,30,-0.3457812691006934,-0.7964364247372735,0.0
33,31,-0.3535781701701504,-0.7628251969900423,0.0
33,32,-0.36103542170441405,-0.7285119648959518,0.0
33,33,-0.36814617049539183,-0.6935301683798343,0.0
33,34,-0.37490389970400223,-0.6579136342955838,0.0
33,35,-0.3813024325516918,-0.6216965419862529,0.0
33,36,-0.38733593565910657,-0.5849133906419668,0.0
33,37,-0.39299892215124677,-0.5475989685628028,0.0
33,38,-0.39828625434080345,-0.5097883241687847,0.0
33,39,-0.40319314621274194,-0.47151673889663526,0.0
33,40,-0.4077151656254569,-0.43281970187423857,0.0
33,41,-0.4118482362686216,-0.3937328863162072,0.0
33,42,-0.4155886393929395,-0.3542921275812825,0.0
33,43,-0.41893301532818417,-0.31453340280454894,0.0
33,44,-0.4218783648053225,-0.27449281199895414,0.0
33,45,-0.42442205009647793,-0.23420656051532732,0.0
33,46,-0.42656179598575766,-0.19371094273455877,0.0
33,47,-0.4282956905825861,-0.15304232685606436,0.0
33,48,-0.4296221859878682,-0.11223714063480439,0.0
33,49,-0.4305400988215392,-0.07133185791748226,0.0
33,50,-0.4310486106189152,-0.030362985811163597,0.0
33,51,-0.43114726810115556,0.010632947675264588,0.0
33,52,-0.4308359833280396,0.0516194053952761,0.0
33,53,-0.4301150337487756,0.09255985264805407,0.0
33,54,-0.42898506209158027,0.13341777074622518,0.0
33,55,-0.4274470761456512,0.17415666826551182,0.0
33,56,-0.4255024484260263,0.21474009362783253,0.0
33,57,-0.42315291570983576,0.2551316482428381,0.0
33,58,-0.4204005784379268,0.2952950003642495,0.0
33,59,-0.4172478999736553,0.33519389982504105,0.0
33,60,-0.41369770570894004,0.37479219380388484,0.0
33,61,-0.4097531820075004,0.4140538437520693,0.0
