series,index,d_theta,theta,force1,d_theta_norm,theta_norm,force1_norm
194,91,0.2148019038849239,-1.755991571902773,0.0,0.6652657559888565,0.061002107336481336,
194,92,0.1971402454878334,-1.7760561296037316,0.0,0.6516769487426233,0.0559859678855719,
194,93,0.1792864630360765,-1.7944122873557649,0.0,0.6379403220398289,0.051396928424079454,
194,94,0.1612577598717226,-1.81103651287766,0.0,0.6240691120610242,0.0472408720223373,
194,95,0.1430715644031502,-1.8259073378649595,0.0,0.6100767281518515,0.043523165756487285,
194,96,0.1247455090947914,-1.839005431255298,0.0,0.595976736657841,0.040248642392145505,
194,97,0.1062974087536183,-1.850313666204885,0.0,0.5817828442181214,0.037421583640281454,
194,98,0.0877452381806405,-1.8598171802180483,0.0,0.5675088805705759,0.03504570512483219,
194,99,0.0691071092575977,-1.8675034279275544,0.0,0.5531687809224366,0.03312414318762219,
194,100,0.0504012475440922,-1.873362226079734,0.0,0.538776567944215,0.03165944364208178,
194,101,0.0316459684643165,-1.877385790340838,0.0,0.5243463334478686,0.030653552571658204,
194,102,0.0128596531700261,-1.87956876360696,0.0,0.5098922198158706,0.030107809252334885,
194,103,-0.0059392758364865,-1.87990823557536,0.0,0.4954284012456278,0.030022941259800578,
194,104,-0.0247323794295238,-1.8784037534650653,0.0,0.48096906472452583,0.030399061789299037,
194,105,-0.0435012258451144,-1.8750573235399188,0.0,0.4665283915758688,0.031235669274866935,
194,106,-0.0622274158659899,-1.869873403862582,0.0,0.4521205380816616,0.032531649200833256,
194,107,-0.0808926070507176,-1.862858887958448,0.0,0.4377596168408148,0.03428527818584083,
194,108,-0.099478537970206,-1.854023079698044,0.0,0.42345967812167723,0.03649423026224603,
194,109,-0.1179670521498842,-1.843377659585788,0.0,0.4092346914410218,0.039155585303929326,
194,110,-0.1363401216324777,-1.8309366427454248,0.0,0.39509852743494284,0.04226583952993668,
194,111,-0.1545798700822037,-1.8167163289596813,0.0,0.381064940082583,0.045820917994565454,
194,112,-0.1726685953481925,-1.8007352451919072,0.0,0.3671475493459303,0.04981618895695453,
194,113,-0.1905887914218891,-1.7830140810663195,0.0,0.35335982427588336,0.05424648001102319,
194,114,-0.2083231697117053,-1.7635756178521882,0.0,0.3397150666436219,0.05910609583942481,
194,115,-0.2258546795816187,-1.7424446515262777,0.0,0.3262263951382928,0.06438883744793655,
194,116,-0.2431665280916299,-1.7196479105434248,0.0,0.3129067301787845,0.070088022722815,
194,117,-0.2602421988676444,-1.6952139690070736,0.0,0.2997687793953165,0.07619650813816262,
194,118,-0.2770654695511942,-1.6691731567711283,0.0,0.2868250242036961,0.0827067112304645,
194,119,-0.2936204293491847,-1.6415574649221254,0.0,0.27408770630261536,0.08961063422804563,
194,120,-0.309891497445461,-1.6124004443177449,0.0,0.2615688135078675,0.09689988941644309,
194,121,-0.3258634344107159,-1.5817371144055474,0.0,0.24928007097361082,0.10456572193372188,
194,122,-0.34152135792516,-1.5496038607349951,0.0,0.23723292909541127,0.11259903539246996,
194,123,-0.3568507559617255,-1.5160383348609654,0.0,0.22543855336713925,0.12099041690391978,
194,124,-0.3718374989314264,-1.481079354587041,0.0,0.21390781503637998,0.12973016201712595,
194,125,-0.3864678508498518,-1.444766805075847,0.0,0.2026512825129793,0.1388082994413813,
194,126,-0.4007284795210528,-1.407141541477987,0.0,0.191679213533603,0.14821461538898253,
194,127,-0.4146064448610204,-1.368245359586838,0.0,0.18100156414560484,0.15793866091153203,
194,128,-0.4280892710413613,-1.3281207090324505,0.0,0.17062793319997957,0.16796982360146276,
194,129,-0.4411648888016977,-1.2868107944388834,0.0,0.16056760673596493,0.1782973023027048,
194,130,-0.453821664047493,-1.2443594272119545,0.0,0.15082953597799226,0.1889101441637476,
194,131,-0.4660484034938996,-1.2008109437516354,0.0,0.14142233299333334,0.19979726508454154,
194,132,-0.4778343595240196,-1.1562101280121309,0.0,0.1323542669541745,0.21094746907647816,
194,133,-0.4891692342964203,-1.11060213875186,0.0,0.1236332609773111,0.2223494664498949,
194,134,-0.5000431831219063,-1.064032441721363,0.0,0.11526688952607318,0.2339918907670986,
194,135,-0.510446817297037,-1.0165467470518317,0.0,0.1072623762302286,0.2458633144952327,
194,136,-0.520371206175591,-0.9681909518593056,0.0,0.09962659229220683,0.2579522633552287,
194,137,-0.5298078788006785,-0.919011088313514,0.0,0.0923660552313584,0.27024722930459527,
194,138,-0.5387488250169,-0.8690532771495046,0.0,0.08548692802826471,0.28273668215951164,
194,139,-0.5471864961473619,-0.8183636866195716,0.0,0.07899501860384496,0.29540907985684517,
194,140,-0.5551138052855803,-0.7669884968650515,0.0,0.07289577959476647,0.3082528773612025,
194,141,-0.5625241272578586,-0.7149738696104811,0.0,0.06719430838239121,0.32125653424139056,
194,142,-0.5694112983094133,-0.6623659230437421,0.0,0.0618953473342695,0.33440852095037976,
194,143,-0.5757696155643949,-0.6092107117177847,0.0,0.057003284219597466,0.3476973238498738,
194,144,-0.5815938363087919,-0.555554211269879,0.0,0.0525221527609479,0.3611114490304962,
194,145,-0.586879177143999,-0.5014423077109736,0.0,0.04845563328551145,0.37463942498945113,
194,146,-0.5916213130551614,-0.4469207910137811,0.0,0.04480705344190838,0.3882698042335019,
194,147,-0.5958163764352217,-0.3920353527054726,0.0,0.041579388951083346,0.40199116388079725,
194,148,-0.5994609561038209,-0.3368315871309034,0.0,0.03877526436115842,0.41579210534506506,
194,149,-0.6025520963557558,-0.2813549960391949,0.0,0.03639695377954644,0.42966125318896664,
194,150,-0.6050872960705109,-0.2256509961207208,0.0,0.034446381558073266,0.4435872532398507,
194,151,-0.607064507910066,-0.1697649291141687,0.0,0.03292512291018146,0.45755877006298706,
194,152,-0.6084821376291264,-0.1137420740729193,0.0,0.031834404441636266,0.4715644838949728,
194,153,-0.6093390435170917,-0.0576276613784993,0.0,0.031175104579872395,0.4855930871403683,
194,154,-0.6096345359871159,-0.0014668880753735,0.0,0.030947753890169644,0.49963328053799966,
194,155,-0.6093683773233239,0.054695065931542,0.0,0.03115253527014357,0.5136737691115799,
194,156,-0.6085407816259606,0.110813019466496,0.0,0.03178928399194736,0.5277032575671133,
194,157,-0.6071524148754223,0.1668417767368114,0.0,0.032857487653006306,0.5417104469563733,
194,158,-0.6052043951586867,0.2227361094900988,0.0,0.0343562860018036,0.555684030216204,
194,159,-0.6026982930721392,0.2784507415757202,0.0,0.036284470627947644,0.5696126883088884,
194,160,-0.5996361322724322,0.3339403348475491,0.0,0.03864048453834265,0.5834850866978368,
194,161,-0.5960203901597021,0.3891594767994136,0.0,0.041422421631524764,0.5972898722564481,
194,162,-0.5918539986743452,0.4440626703357198,0.0,0.0446280260846258,0.6110156707107657,
194,163,-0.5871403451835173,0.4986043260896794,0.0,0.048254691671304015,0.624651084719034,
194,164,-0.5818832734306078,0.5527387576690931,0.0,0.052299461031222905,0.6381846926831447,
194,165,-0.5760870845149985,0.6064201802180005,0.0,0.05675902491622838,0.6516050483890494,
194,166,-0.5697565378698223,0.6596027126171701,0.0,0.06162972143806572,0.6649006815568814,
194,167,-0.5628968521958974,0.7122403836882848,0.0,0.0669075353498142,0.6780600993920026,
194,168,-0.555513706315084,0.7642871426607047,0.0,0.07258809738931789,0.6910717892016942,
194,169,-0.5476132398940551,0.8156968742175021,0.0,0.07866668372231968,0.703924222156665,
194,170,-0.5392020540226976,0.8664234183334493,0.0,0.08513821549744145,0.7166058582505493,
194,171,-0.5302872114592929,0.9164205951269028,0.0,0.0919972586575435,0.7291051525128771,
194,172,-0.5208762367646478,0.965642234891938,0.0,0.09923802383652458,0.741410562517108,
194,173,-0.5109771160013983,1.0140422134482805,0.0,0.1068543665906763,0.7535105572181147,
194,174,-0.5005982960802173,1.0615744928959168,0.0,0.11483978790170832,0.7653936271408347,
194,175,-0.489748683670034,1.1081931678284165,0.0,0.12318743501522114,0.7770482959336017,
194,176,-0.4784376436199115,1.1538525169942933,0.0,0.13189010265490667,0.7884631332834856,
194,177,-0.4666749968373473,1.1985070603643768,0.0,0.14094023465497535,0.7996267691831357,
194,178,-0.4544710175678049,1.2421116215140593,0.0,0.1503299260532734,0.8105279095263422,
194,179,-0.4418364300265606,1.2846213951561622,0.0,0.16005092568272564,0.8211553529912533,
194,180,-0.4287824043293041,1.325992019637556,0.0,0.1700946393023151,0.8314980091645297,
194,181,-0.4153205516733983,1.3661796541441975,0.0,0.18045213330460158,0.8415449178426044,
194,182,-0.4014629187262931,1.4051410603017092,0.0,0.19111413903325306,0.851285269431828,
194,183,-0.3872219610443639,1.4428337586287097,0.0,0.20207107323448187,0.8607084440618006,
194,184,-0.3726105947131088,1.4792159023784146,0.0,0.2133129983252897,0.8698039800457728,
194,185,-0.3576421305570583,1.514246588399207,0.0,0.22482967301209203,0.8785616515957877,
194,186,-0.3423302836896583,1.5478858784968683,0.0,0.23661054494307762,0.8869714741632397,
194,187,-0.3266891633825134,1.580094896699321,0.0,0.24864475850277087,0.8950237287550599,
194,188,-0.3107332619539213,1.6108359280779887,0.0,0.26092116336114785,0.9027089866390556,
194,189,-0.2944774426876873,1.640072518428351,0.0,0.2734283237688505,0.9100181342640503,
194,190,-0.2779369272203371,1.6677695730351132,0.0,0.2861545282614133,0.9169423979511755,
194,191,-0.2611272810605585,1.6938934576391442,0.0,0.2990878008005451,0.9234733691356051,
194,192,-0.2440643961275763,1.7184121017999523,0.0,0.3122159142090316,0.9296030302071752,
194,193,-0.2267644783841725,1.7412950873353017,0.0,0.32552639968583896,0.9353237766202881,
194,194,-0.2092440292681651,1.7625137461286553,0.0,0.339006561092657,0.9406284413457727,
194,195,-0.1915198277451766,1.7820412510827004,0.0,0.35264348876242557,0.9455103176092668,
194,196,-0.1736089114842052,1.7998527031506486,0.0,0.36642407398277277,0.9499631806490411,
194,197,-0.1555285571574531,1.815925213827955,0.0,0.3803350241532454,0.9539813083389302,
194,198,-0.1372962599464423,1.830237982376029,0.0,0.3943628785532192,0.9575595004942599,
194,199,-0.1189297123022528,1.8427723671648024,0.0,0.4084940246836849,0.9606930967074894,
68,0,0.0,-0.6399999999999988,0.0,0.4999980556183746,0.34000000173992967,
68,1,-0.0063989512564262,-0.6396861100918749,0.0,0.4950747288703076,0.34007847421736226,
68,2,-0.0127916256190203,-0.6387447548800856,0.0,0.490156231538509,0.3403138130215139,
68,3,-0.0191717526881813,-0.6371768961886352,0.0,0.48524738804261247,0.3407057776963824,
68,4,-0.025533074883737,-0.6349841355680148,0.0,0.480353012939036,0.3412539678543428,
68,5,-0.0318693538298404,-0.6321687120985598,0.0,0.4754779060084689,0.3419578237253085,
68,6,-0.0381743767177414,-0.6287334993252889,0.0,0.47062684736038124,0.34281662692302106,
68,7,-0.0444419626298674,-0.6246820013368543,0.0,0.4658045925673025,0.3438295014253131,
68,8,-0.0506659688230628,-0.6200183480007544,0.0,0.4610158678305231,0.34499541476530454,
68,9,-0.0568402969583564,-0.6147472893731329,0.0,0.4562653651869367,0.34631317942895345,
68,10,-0.0629588992727524,-0.6088741893005268,0.0,0.4515577377604895,0.3477814544546188,
68,11,-0.0690157846803604,-0.6024050182390247,0.0,0.4468975950679966,0.34939874722827075,
68,12,-0.0750050248011873,-0.5953463453104929,0.0,0.44228949838061354,0.3511634154694343,
68,13,-0.080920759903753,-0.587705329628053,0.0,0.4377379561516129,0.3530736693998198,
68,14,-0.0867572047583888,-0.5794897109163913,0.0,0.4332474195128802,0.355127574088246,
68,15,-0.0925086544985465,-0.5707077986410718,0.0,0.428822277765247,0.3573230521683111,
68,16,-0.0981694920082453,-0.5613684602895253,0.0,0.42446685269461965,0.35965788676814614,
68,17,-0.1037341894057116,-0.5514811142667191,0.0,0.4201853974304729,0.3621297232864971,
68,18,-0.1091973157308151,-0.541055715666046,0.0,0.4159820905311681,0.3647360729500032,
68,19,-0.1145535422411562,-0.5301027438462492,0.0,0.41186103190916573,0.3674743159189652,
68,20,-0.1197976475841178,-0.5186331895057328,0.0,0.4078262388516697,0.370341704518768,
68,21,-0.1249245228376291,-0.5066585412940746,0.0,0.4038816421422845,0.3733353665870024,
68,22,-0.1299291764172301,-0.4941907719922492,0.0,0.40003108228554013,0.3764523089284096,
68,23,-0.1348067388446188,-0.481242324297674,0.0,0.3962783058379913,0.37968942086861907,
68,24,-0.1395524673701747,-0.4678260962588892,0.0,0.392626961851667,0.3830434778954795,
68,25,-0.1441617504504695,-0.4539554263848626,0.0,0.3890805984290923,0.3865111453817317,
68,26,-0.1486301120765228,-0.4396440784648368,0.0,0.3856426593931462,0.3900889823800475,
68,27,-0.152953215947044,-0.4249062261411082,0.0,0.3823164810761861,0.3937734454798347,
68,28,-0.1571268694878182,-0.4097564372573632,0.0,0.3791052892275496,0.39756089272015294,
68,29,-0.1611470277152693,-0.3942096580112254,0.0,0.37601219604094427,0.40144758755157733,
68,30,-0.1650097969365548,-0.3782811969613238,0.0,0.37304019730761023,0.40542970283443097,
68,31,-0.1687114382944465,-0.3619867088823622,0.0,0.3701921696889036,0.4095033248750179,
68,32,-0.172248371146358,-0.3453421785273847,0.0,0.36747086811648655,0.4136644574850566,
68,33,-0.1756171762826407,-0.3283639042991183,0.0,0.36487892331618355,0.41790902606384456,
68,34,-0.1788145989802677,-0.3110684818645433,0.0,0.36241883945848974,0.42223288169461537,
68,35,-0.1818375452519397,-0.2934728221877855,0.0,0.3600929970444932,0.426631796636316,
68,36,-0.1846831051834783,-0.2755940328685958,0.0,0.35790363495018096,0.43110149398898684,
68,37,-0.1873485342084968,-0.2574495026277733,0.0,0.35585286483362955,0.43563762657240584,
68,38,-0.1898312628199883,-0.2390568516531587,0.0,0.3539426636629499,0.44023578933959023,
68,39,-0.1921288988021931,-0.2204339151642872,0.0,0.3521748719990972,0.4448915234856336,
68,40,-0.1942392292973911,-0.2015987270113563,0.0,0.3505511924056895,0.4496003205479633,
68,41,-0.1961602227118039,-0.1825695032859285,0.0,0.3490731879826145,0.45435762650366546,
68,42,-0.1978900304582398,-0.1633646259589193,0.0,0.3477422810252457,0.45915884585998773,
68,43,-0.1994269885314139,-0.1440026265939521,0.0,0.3465597518123975,0.4639993457260005,
68,44,-0.2007696189222796,-0.1245021700922746,0.0,0.3455267375181445,0.46887445987636794,
68,45,-0.2019166308703414,-0.1048820384772251,0.0,0.3446442312482969,0.4737794928052316,
68,46,-0.2028669219538962,-0.0851611147218956,0.0,0.3439130812015738,0.4787097237692941,
68,47,-0.2036195790188691,-0.0653583666129833,0.0,0.34333398995496034,0.483660410821857,
68,48,-0.2041738789463871,-0.0454928306494848,0.0,0.34290751387313984,0.4886267948381468,
68,49,-0.2045292892593857,-0.0255835959759085,0.0,0.34263406264177315,0.49360410353201195,
68,50,-0.2046854685689301,-0.0056497883289989,0.0,0.3425138989241011,0.4985875554692418,
68,51,-0.2046422668598989,0.0142894459975262,0.0,0.3425471381411403,0.5035723640763826,
68,52,-0.2043997256239223,0.0342149557329687,0.0,0.34273374836940135,0.5085537415357351,
68,53,-0.203958077827438,0.05410760134019,0.0,0.3430735503654663,0.5135269029629903,
68,54,-0.2033177477070565,0.0739482709700709,0.0,0.343566217723434,0.5184870703958439,
68,55,-0.2024793504137795,0.0937178963197406,0.0,0.3442112771486565,0.5234294767585538,
68,56,-0.2014436914973625,0.1133974686883945,0.0,0.34500810885446914,0.5283493698758944,
68,57,-0.2002117662298149,0.1329680550629132,0.0,0.34595594708268596,0.533242016494562,
68,58,-0.1987847587680184,0.1524108142318722,0.0,0.34705388074787813,0.538102706311676,
68,59,-0.1971640411550793,0.1717070129356708,0.0,0.3483008542057292,0.5429267560123124,
68,60,-0.1953511721599529,0.1908380420573406,0.0,0.3496956681458235,0.5477095133172054,
68,61,-0.1933478959566364,0.2097854328608235,0.0,0.35123698060786945,0.5524463610423166,
68,62,-0.1911561406331523,0.228530873254496,0.0,0.3529233081288817,0.5571327211647169,
68,63,-0.1887780165518977,0.2470562241084535,0.0,0.35475302700472167,0.5617640589019068,
68,64,-0.1862158145350439,0.2653435356202537,0.0,0.35672437468624363,0.566335886803253,
68,65,-0.1834720038861828,0.2833750637319777,0.0,0.3588354513014316,0.5708437688542528,
68,66,-0.1805492302529508,0.3011332865375752,0.0,0.361084221299888,0.5752833245783713,
68,67,-0.1774503133232075,0.3186009207269502,0.0,0.3634685152253841,0.5796502331480625,
68,68,-0.1741782383033449,0.3357609746130987,0.0,0.365986036272414,0.5839402466415535,
68,69,-0.1707361707071164,0.3525966537914979,0.0,0.3686343489077302,0.5881491664576922,
68,70,-0.1671274368930803,0.3690914893815186,0.0,0.37141089384475495,0.5922728753763001,
68,71,-0.1633555264028394,0.3852293168721263,0.0,0.3743129862445475,0.5963073322695982,
68,72,-0.1594240888351576,0.4009942924886184,0.0,0.3773378181208468,0.6002485761938903,
68,73,-0.1553369305598005,0.4163709094755293,0.0,0.3804824608684284,0.6040927304602902,
68,74,-0.1510980112644075,0.4313440143069028,0.0,0.38374386791992726,0.6078360066872897,
68,75,-0.1467114403433042,0.4458988227630006,0.0,0.3871188775242702,0.6114747088199348,
68,76,-0.1421814731260007,0.4600209358646056,0.0,0.3906042156484541,0.6150052371134034,
68,77,-0.1375125069459309,0.4736963556390408,0.0,0.39419649900224174,0.618424092074508,
68,78,-0.1327090770540112,0.4869115006779893,0.0,0.39789223818225233,0.6217278783511521,
68,79,-0.1277758523759756,0.4996532214664624,0.0,0.4016878409362514,0.6249133085645716,
68,80,-0.122717631121919,0.5119088154322975,0.0,0.40557961554114913,0.6279772070717097,
68,81,-0.1175393362439232,0.5236660417040478,0.0,0.4095637742978848,0.6309165136546889,
68,82,-0.1122460107475536,0.5349131355327879,0.0,0.4136364371387417,0.6337282871262631,
68,83,-0.1068428128646347,0.5456388223336636,0.0,0.41779363534139385,0.636409708840204,
68,84,-0.101335010055491,0.5558323342589696,0.0,0.42203131614355716,0.6389580868345717,
68,85,-0.0957279771116428,0.5654834139563604,0.0,0.42634534420276726,0.6413708567712665,
68,86,-0.0900271876219971,0.5745823374047156,0.0,0.4307315081622576,0.6436455876449961,
68,87,-0.0842382097527421,0.5831199224869755,0.0,0.4351855238978906,0.6457799839264838,
68,88,-0.0783667007782242,0.5910875406330068,0.0,0.4397030387260789,0.647771888473185,
68,89,-0.0724183989137037,0.5984771313783878,0.0,0.4442796376876291,0.6496192861689842,
68,90,-0.0663991222968764,0.6052812055021802,0.0,0.4489108443313552,0.6513203047086372,
68,91,-0.0603147611267848,0.6114928584101754,0.0,0.4535921267623675,0.652873217943583,
68,92,-0.0541712716859156,0.6171057793476973,0.0,0.4583189022414467,0.6542764481851443,
68,93,-0.0479746703616984,0.6221142597582169,0.0,0.46308654178487785,0.6555285682941819,
68,94,-0.0417310275834854,0.6265132009019314,0.0,0.4678903748293133,0.6566283035857384,
68,95,-0.0354464616902904,0.6302981206996638,0.0,0.47272569394990877,0.6575745335400137,
68,96,-0.0291271327344678,0.633465159782516,0.0,0.477587759627748,0.6583662933147787,
68,97,-0.0227792362246097,0.6360110867289279,0.0,0.482471805064031,0.6590027750546387,
68,98,-0.0164089968260556,0.6379333024637571,0.0,0.4873730410268765,0.6594833289908052,
68,99,-0.0100226620187046,0.6392298438105272,0.0,0.4922866607309751,0.6598074643291565,
68,100,-0.0036264957227077,0.6398993861817491,0.0,0.49720784474195534,0.6599748499228185,
68,101,0.0027732280960538,0.6399412453968131,0.0,0.502131765896302,0.659985314726638,
68,102,0.0091702317005707,0.6393553786253262,0.0,0.5070535941290097,0.6598388480330168,
68,103,0.0155582400916836,0.638142384503038,0.0,0.5119685014815635,0.6595355995008929,
68,104,0.0219309876367428,0.6363035022810288,0.0,0.5168716672020024,0.6590758789430381,
68,105,0.0282822242933429,0.6338406100921072,0.0,0.5217582825334351,0.6584601558926567,
68,106,0.0346057219841315,0.6307562223767502,0.0,0.5266235556187917,0.6576890589598714,
68,107,0.0408952809428945,0.6270534864460722,0.0,0.5314627163834756,0.6567633749724647,
68,108,0.0471447360241612,0.6227361781925473,0.0,0.5362710213899475,0.6556840479035603,
68,109,0.0533479629631196,0.6178086969656313,0.0,0.5410437586540786,0.6544521775905271,
68,110,0.0594988845806167,0.6122760596295409,0.0,0.5457762524192522,0.6530690182494263,
68,111,0.0655914769275024,0.6061438938212379,0.0,0.5504638678837969,0.6515359767895053,
68,112,0.071619775352393,0.5994184304383647,0.0,0.5551020158694981,0.6498546109351828,
68,113,0.077577880497174,0.5921064953724068,0.0,0.5596861574345143,0.6480266271593387,
68,114,0.0834599641992498,0.5842155005274007,0.0,0.5642118084145428,0.6460538784379918,
68,115,0.0892602753059642,0.5757534341414411,0.0,0.5686745438964108,0.6439383618306758,
68,116,0.0949731464117534,0.5667288481499019,0.0,0.573070003401614,0.6416822153212453,
68,117,0.1005929983049577,0.5571508505327019,0.0,0.5773938943076748,0.6392877159046917,
68,118,0.1061143444445134,0.5470290937508965,0.0,0.5816419952924905,0.6367572766962909,
68,119,0.1115317975197199,0.536373761636402,0.0,0.5858101613813907,0.6340934436540353,
68,120,0.1168400746943019,0.5251955567453414,0.0,0.5898943279818986,0.6312988924169691,
68,121,0.122034002721496,0.513505687229006,0.0,0.5938905148192556,0.6283764250229298,
68,122,0.1271085229302684,0.5013158532480079,0.0,0.5977948297727983,0.625328966512085,
68,123,0.1320586960696696,0.4886382329835258,0.0,0.6016034726031843,0.6221595614297453,
68,124,0.1368797070168268,0.4754854682609232,0.0,0.6053127385747021,0.6188713702322676,
68,125,0.141566869334858,0.4618706498446144,0.0,0.6089190219621118,0.615467665610772,
68,126,0.1461156296873711,0.4478073024148487,0.0,0.6124188194471426,0.6119518287353386,
68,127,0.1505215721010882,0.4333093692723682,0.0,0.6158087333981376,0.6083273454311704,
68,128,0.154780422069876,0.418391196818453,0.0,0.6190854750276789,0.6045978022986058,
68,129,0.1588880505090561,0.4030675188082515,0.0,0.622245867435017,0.600766882776451,
68,130,0.1628404775474388,0.387353440439276,0.0,0.6252868485236462,0.5968383631641032,
68,131,0.1666338761607364,0.371264422288115,0.0,0.6282054737968382,0.5928161086057293,
68,132,0.1702645756443519,0.3548162641232852,0.0,0.6309989190295904,0.5887040690434786,
68,133,0.1737290649229064,0.3380250886253418,0.0,0.6336644828149637,0.5845062751475109,
68,134,0.1770239956973211,0.3209073250309149,0.0,0.6361995889854339,0.5802268342270044,
68,135,0.1801461785953464,0.3034797268619044,0.0,0.6386017836511253,0.5758699346624555,
68,136,0.1830926071719497,0.2857592542816624,0.0,0.6408687536656088,0.5714398164947242,
68,137,0.1858604387123991,0.2677631575455504,0.0,0.6429983118558752,0.5669407922876727,
68,138,0.1884470042232448,0.2495089277005291,0.0,0.6449884047093541,0.5623772348030637,
68,139,0.1908498107578941,0.231014280135172,0.0,0.6468371141632024,0.557753572888063,
68,140,0.1930665435774788,0.212297138153077,0.0,0.6485426592668659,0.5530742873685933,
68,141,0.195095068144605,0.1933756166033615,0.0,0.6501033977160632,0.548343906956957,
68,142,0.1969334319638581,0.1742680054603709,0.0,0.651517827268862,0.543567004146764,
68,143,0.1985798662483005,0.1549927535202379,0.0,0.6527845870278755,0.5387481911370706,
68,144,0.2000327874254474,0.135568452126469,0.0,0.6539024585989546,0.5338921157637777,
68,145,0.201290798481991,0.116013818924531,0.0,0.6548703671258129,0.5290034574382758,
68,146,0.2023526901452951,0.0963476816721688,0.0,0.6556873821990632,0.5240869231000252,
68,147,0.2032174419040253,0.0765889620775896,0.0,0.656352718641487,0.519147243176102,
68,148,0.2038842228667874,0.0567566596840748,0.0,0.6568657371686671,0.5141891675523507,
68,149,0.2043523924600976,0.0368698357805708,0.0,0.6572259449260025,0.5092174615510322,
68,150,0.2046215009654627,0.0169475973421682,0.0,0.6574329959019364,0.5042369019159438,
68,151,0.2046912898960233,-0.0029909190123338,0.0,0.6574866912177434,0.4992522728018098,
68,152,0.2045616922138686,-0.0229265629652703,0.0,0.6573869792947312,0.49426836178807076,
68,153,0.2042328323978225,-0.0428401861517384,0.0,0.6571339559063942,0.4892899559659771,
68,154,0.2037050263309609,-0.0627126591614678,0.0,0.6567278640918703,0.4843218376881207,
68,155,0.202978781031811,-0.0825248870397988,0.0,0.6561690939491268,0.479368780693191,
68,156,0.2020547942296288,-0.1022578253326896,0.0,0.65545818230818,0.47443554609472277,
68,157,0.2009339537790382,-0.1218924961559014,0.0,0.6545958122807218,0.46952687836379997,
68,158,0.199617336913915,-0.1414100042907206,0.0,0.6535828126860604,0.4646475013051252,
68,159,0.1981062093401696,-0.1607915533134949,0.0,0.6524201573531119,0.4598021140246357,
68,160,0.1964020241669739,-0.1800184617641991,0.0,0.6511089642980893,0.4549953868873615,
68,161,0.194506420676134,-0.1990721793554023,0.0,0.6496504947776646,0.4502319574651842,
68,162,0.1924212229312487,-0.2179343032236869,0.0,0.6480461522188596,0.4455164264739816,
68,163,0.1901484382155914,-0.2365865942237222,0.0,0.6462974810171599,0.44085335370010975,
68,164,0.1876902553243961,-0.2550109932359358,0.0,0.6444061652226054,0.43624725392348496,
68,165,0.1850490426731158,-0.2731896375995783,0.0,0.6423740270842937,0.4317025928093172,
68,166,0.1822273462533333,-0.2911048774985769,0.0,0.640203025477665,0.4272237828116476,
68,167,0.1792278874228681,-0.3087392923924181,0.0,0.63789525420422,0.4228151790656265,
68,168,0.1760535546914265,-0.3260757443064445,0.0,0.6354529356714329,0.4184810660649404,
68,169,0.1727074179534148,-0.3430972827130892,0.0,0.6328784318434192,0.4142256814415025,
68,170,0.1691927097718608,-0.3597872735364206,0.0,0.6301742298408617,0.4100531837143172,
68,171,0.1655128275915876,-0.3761293777709071,0.0,0.6273429436438182,0.4059676576347881,
68,172,0.161671330706439,-0.3921075678784934,0.0,0.624387311758316,0.4019731100874497,
68,173,0.1576719370629459,-0.4077061441258226,0.0,0.6213101947571066,0.3980734660056612,
68,174,0.1535185199024141,-0.422909750835348,0.0,0.6181145726961024,0.39427256430882895,
68,175,0.1492151042393185,-0.4377033925403155,0.0,0.6148035424048665,0.3905741538636607,
68,176,0.1447658631792059,-0.4520724500079453,0.0,0.6113803146536233,0.38698188947837003,
68,177,0.1401751140795721,-0.4660026960975498,0.0,0.6078482111994528,0.3834993279381471,
68,178,0.1354473145493039,-0.4794803114465259,0.0,0.6042106617082776,0.3801299240836603,
68,179,0.1305870582965878,-0.4924918999254706,0.0,0.600471200560261,0.3768770269472777,
68,180,0.1255990708188458,-0.5050245038594637,0.0,0.5966334635336619,0.3737438759477457,
68,181,0.1204882049486368,-0.5170656189476994,0.0,0.5927011843778685,0.37073359716028187,
68,182,0.11525943624572,-0.5286032088852548,0.0,0.588678191268072,0.3678491996611323,
68,183,0.1099178582492017,-0.5396257196210181,0.0,0.5845684031522875,0.36509357196308967,
68,184,0.1044686764809291,-0.5501220964840431,0.0,0.5803758251375897,0.3624694777339048,
68,185,0.0989172068491667,-0.5600817872084752,0.0,0.5761045472619082,0.35997955504005474,
68,186,0.0932688669684527,-0.569494766065761,0.0,0.571758737815561,0.3576263103136907,
68,187,0.0875291720750332,-0.5783515423924839,0.0,0.5673426401986058,0.355412116220679,
68,188,0.0817037296300245,-0.5866431725383254,0.0,0.5628605687685361,0.3533392086736106,
68,189,0.0757982327645386,-0.5943612727367719,0.0,0.5583169037969872,0.3514096836141248,
68,190,0.0698184549041517,-0.601498028946251,0.0,0.5537160873338245,0.3496254945526245,
68,191,0.0637702461788035,-0.6080462040461766,0.0,0.5490626204449347,0.3479884507692656,
68,192,0.0576595261548796,-0.613999149694742,0.0,0.5443610576203202,0.3465002143495083,
68,193,0.05149227790084,-0.6193508151029103,0.0,0.5396160022082181,0.34516229799061954,
68,194,0.045274541971913,-0.6240957550745881,0.0,0.5348321017869482,0.3439760629916296,
68,195,0.0390124103175753,-0.6282291372912229,0.0,0.530014043477353,0.3429427174321828,
